CIK,cusip,ACCESSION_NUMBER,companyName,value,shares,cusip6,reportCalendarOrQuarter,managerName,managerAddress
21344,191216100,0000714142-23-000004,COCA COLA CO,15463,276219,191216,30-SEP-2023,TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,"479 VERSAILLES ROAD, FRANKFORT, KY, 40601"
21344,191216100,0000850529-23-000012,COCA COLA CO,2469943,41015,191216,30-JUN-2023,"Fisher Asset Management, LLC","5525 NW FISHER CREEK DRIVE, CAMAS, WA, 98607"
21344,191216100,0000850529-23-000011,COCA COLA CO,2068952,33344,191216,31-MAR-2023,"Fisher Asset Management, LLC","5525 NW FISHER CREEK DRIVE, CAMAS, WA, 98607"
21344,191216100,0001894164-23-000012,COCA COLA CO COM,617556,10255,191216,30-JUN-2023,"Burns Matteson Capital Management, LLC","42 EAST MARKET STREET, CORNING, NY, 14830"
21344,191216100,0001894164-23-000011,COCA COLA CO COM,667133,10755,191216,31-MAR-2023,"Burns Matteson Capital Management, LLC","42 EAST MARKET STREET, CORNING, NY, 14830"
21344,191216100,0001894164-23-000006,COCA COLA CO COM,856650,14468,191216,31-DEC-2021,"Burns Matteson Capital Management, LLC","42 EAST MARKET STREET, CORNING, NY, 14830"
21344,191216100,0001894164-23-000010,COCA COLA CO COM,857590,13482,191216,31-DEC-2022,"Burns Matteson Capital Management, LLC","42 EAST MARKET STREET, CORNING, NY, 14830"
21344,191216100,0001894164-23-000002,COCA COLA CO COM,793425,14468,191216,31-DEC-2020,"Burns Matteson Capital Management, LLC","42 EAST MARKET STREET, CORNING, NY, 14830"
21344,191216100,0001894164-23-000004,COCA COLA CO COM,782863,14468,191216,30-JUN-2021,"Burns Matteson Capital Management, LLC","42 EAST MARKET STREET, CORNING, NY, 14830"
21344,191216100,0001894164-23-000007,COCA COLA CO COM,897016,14468,191216,31-MAR-2022,"Burns Matteson Capital Management, LLC","42 EAST MARKET STREET, CORNING, NY, 14830"
21344,191216100,0001894164-23-000003,COCA COLA CO COM,762608,14468,191216,31-MAR-2021,"Burns Matteson Capital Management, LLC","42 EAST MARKET STREET, CORNING, NY, 14830"
