CIK,cusip,ACCESSION_NUMBER,companyName,value,shares,cusip6,reportCalendarOrQuarter,managerName,managerAddress
1437107,934423104,0001475597-23-000015,WARNER BROS DISCOVERY INC,27039,2489798,934423,30-SEP-2023,HRT FINANCIAL LP,"3 WORLD TRADE CENTER, 175 GREENWICH STRE, 76TH FLOOR, NEW YORK, NY, 10007"
1437107,934423104,0001438574-23-000005,WARNER BROS DISCOVERY INC,190669,17557,934423,30-SEP-2023,"Sterneck Capital Management, LLC","4510 BELLEVIEW AVE, SUITE 204, KANSAS CITY, MO, 66209"
1437107,934423104,0000850529-23-000010,WARNER BROS DISCOVERY INC,17941684,1652088,934423,30-SEP-2023,"Fisher Asset Management, LLC","5525 NW FISHER CREEK DRIVE, CAMAS, WA, 98607"
1437107,934423104,0001572748-23-000013,WARNER BROS DISCOVERY INC,405469,37336,934423,30-SEP-2023,Marathon Trading Investment Management LLC,"TWO RADNOR CORPORATE CENTER, SUITE 107, RADNOR, PA, 19087"
1437107,934423104,0001911169-23-000007,WARNER BROS DISCOVERY INC,472671,43524,934423,30-SEP-2023,"Merlin Capital, Inc","449 THAMES STREET, SUITE 301A, NEWPORT, RI, 02480"
1437107,934423104,0001344717-23-000009,WARNER BROS DISCOVERY INC SERI,44483,4096,934423,30-SEP-2023,Estabrook Capital Management,"900 THIRD AVENUE, SUITE 502, NEW YORK, NY, 10022"
1437107,934423104,0000873630-23-000004,WARNER BROS DISCOVERY INC,11110,1023,934423,30-SEP-2023,HSBC HOLDINGS PLC,"8 CANADA SQUARE, LONDON, X0, E14 5HQ"
1437107,934423104,0000873630-23-000004,WARNER BROS DISCOVERY INC,9957476,915630,934423,30-SEP-2023,HSBC HOLDINGS PLC,"8 CANADA SQUARE, LONDON, X0, E14 5HQ"
1437107,934423104,0000873630-23-000004,WARNER BROS DISCOVERY INC,14737,1357,934423,30-SEP-2023,HSBC HOLDINGS PLC,"8 CANADA SQUARE, LONDON, X0, E14 5HQ"
1437107,934423104,0000873630-23-000004,WARNER BROS DISCOVERY INC,60849,5603,934423,30-SEP-2023,HSBC HOLDINGS PLC,"8 CANADA SQUARE, LONDON, X0, E14 5HQ"
1437107,934423104,0000873630-23-000004,WARNER BROS DISCOVERY INC,2141983,197236,934423,30-SEP-2023,HSBC HOLDINGS PLC,"8 CANADA SQUARE, LONDON, X0, E14 5HQ"
1437107,934423104,0000873630-23-000004,WARNER BROS DISCOVERY INC,22708640,2091035,934423,30-SEP-2023,HSBC HOLDINGS PLC,"8 CANADA SQUARE, LONDON, X0, E14 5HQ"
1437107,934423104,0000873630-23-000004,WARNER BROS DISCOVERY INC,122392,11270,934423,30-SEP-2023,HSBC HOLDINGS PLC,"8 CANADA SQUARE, LONDON, X0, E14 5HQ"
1437107,934423104,0001104659-23-117020,WARNER BROS DISCOVERY INC,178104,16400,934423,30-SEP-2023,UniSuper Management Pty Ltd,"Level 1, 385 Bourke Street, Melbourne, Victoria, C3, 3000"
1437107,934423104,0001104659-23-117017,WARNER BROS DISCOVERY INC,205656,16400,934423,30-JUN-2023,UniSuper Management Pty Ltd,"Level 1, 385 Bourke Street, Melbourne, Victoria, C3, 3000"
1437107,934423104,0001104659-23-117013,WARNER BROS DISCOVERY INC,14172,1305,934423,30-SEP-2023,"INSTITUTIONAL & FAMILY ASSET MANAGEMENT, LLC","2133 South Timberline Road, Suite 120, Fort Collins, CO, 80525"
1437107,934423104,0001925991-23-000002,WARNER BROS,945,87,934423,30-SEP-2023,PROVENCE WEALTH MANAGEMENT GROUP,"9481 IRVINE CENTER DR.,, IRVINE, CA, 92618"
1437107,934423104,0001172661-23-003781,WARNER BROS DISCOVERY INC,128400191,11823222,934423,30-SEP-2023,"Smead Capital Management, Inc.","2777 East Camelback Road, Suite 375, Phoenix, AZ, 85016"
1437107,934423104,0001943239-23-000005,Warner Bros Discovery Inc,188986,17402,934423,30-SEP-2023,V-Square Quantitative Management LLC,"320 NORTH SANGAMON STREET, SUITE 1225, CHICAGO, IL, 60607"
1437107,934423104,0001897835-23-000005,WARNER BROS DISCOVERY INC,145394,13388,934423,30-SEP-2023,"Alan B Lancz & Associates, Inc.","3435 N HOLLAND SYLVANIA RD, TOLEDO, OH, 43615"
1437107,934423104,0001140361-23-052795,WARNER BROS DISCOVERY INC USD0.01 Ser A Common Stock,207414,19099,934423,30-SEP-2023,Rathbones Group PLC,"Port of Liverpool Building, Pier Head, Liverpool, X0, L31NW"
1437107,934423104,0000905148-23-001366,WARNER BROS DISCOVERY INC,1366926,125868,934423,30-SEP-2023,"Norinchukin Bank, The","OTEMACHI ONE TOWER, 2-1, OTEMACHI 1-CHOME, CHIYODA-KU, TOKYO, M0, 100-8155"
1437107,934423104,0001420506-23-002007,WARNER BROS DISCOVERY INC,17361882,1598700,934423,30-SEP-2023,GMT CAPITAL CORP,"GMT CAPITAL CORP, 2300 WINDY RIDGE PARKWAY SUITE 550 SOUTH, ATLANTA, GA, 30339"
1437107,934423104,0001085146-23-004254,WARNER BROS DISCOVERY INC,314501,28959,934423,30-SEP-2023,Prospera Financial Services Inc,"5429 LBJ Freeway, Suite 750, Dallas, TX, 75240"
1437107,934423104,0001420506-23-002003,WARNER BROS DISCOVERY INC,4349197,402307,934423,30-SEP-2023,Elgethun Capital Management,"231 S PHILLIPS AVE, SUITE 201, SIOUX FALLS, SD, 57104"
1437107,934423104,0001934500-23-000008,WARNER BROS DISCOVERY INC,133687,12310,934423,30-SEP-2023,"Coastwise Capital Group, LLC","7777 FAY AVENUE, SUITE G5, LA JOLLA, CA, 92037"
